title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
following the great herds : the plains indians and the american buffalo,details the effects of westward expansion on the plains indian nations who followed the seasonal migrations of buffalo herds,plains indians before 1492 -- where the buffalo roam -- the nations of the plains indians -- life on the great plains -- the buffalo hunt -- leaving very little to waste -- the coming of the white settlers -- war on the great plains -- white hunters of the buffalo -- the ghost dance,"['indians of north america', 'american bison', 'indians of north america']","['indians of north america', 'oneota indians (great plains)', 'iroquois indians']",e,"{'indians of north america': 1, 'american bison': 58}"
native american foods and recipes,discusses native american cultures by focusing on their food and recipes,native american food -- the southwest indians -- recipe: indian fry bread -- the pacific coast indians -- the great plains indians -- recipe: snow food -- the northeast indians -- recipe: three sisters -- recipe: pumpkin-corn sauce -- the southern indians -- recipe: baked sweet potatoes -- cooking and baking -- recipe: cranberry corn bread -- food for traveling -- recipe: indian ice cream -- sharing food,"['indians of north america', 'indian cooking']","['indians of north america', 'indian cooking', 'african american cooking']",e,"{'indians of north america': 1, 'indian cooking': 2}"
benjamin franklin : american inventor,"a biography of the man renowned for his scientific inventions, popular writings, and political leadership",young ben -- learning a trade -- life in philadelphia -- poor richard's almanac -- ben studies electricity -- a famous inventor -- changes for the community -- working for change -- shaping a new nation -- ben's gifts,"['statesmen', 'inventors', 'scientists', 'printers']","['inventors', 'inventions', 'franklin, battle of, franklin, tenn, 1864']",e,"{'statesmen': 142, 'inventors': 1, 'scientists': 88, 'printers': 1459}"
the new deal and the great depression in american history,"examines the history of the great depression and details the new deal programs designed to bring relief to the american people and the economy, highlighting the role of president franklin roosevelt and showing the impact of his policies on ordinary poeple",the forgotten man -- shattered prosperity -- down and out -- campaigning a new deal -- the great communicator -- first one hundred days -- abcs of reform -- opposing the new deal -- second one hundred days -- discord within -- discord without -- moving forward,"['new deal, 1933-1939', 'depressions']","['new deal, 1933-1939', 'depressions, 1929', 'reconstruction (us history, 1865-1877)']",e,"{'new deal, 1933-1939': 1, 'depressions': 73}"
chinese americans,"introduces the customs, heritage, and traditions of chinese americans",the ways of china -- life in new land -- at home in america -- the chinese american culture,['chinese americans'],['chinese americans'],e,{'chinese americans': 1}
the harlem renaissance : a celebration of creativity,"an introduction to the period in the 1920s known as the harlem renaissance, when the expression of african american creativity in many forms flourished","a special time -- making a home in harlem -- new voices in literature -- on stages, in clubs, and at galleries -- the end of an era","['african americans', 'harlem renaissance', 'african americans', 'african american arts', 'african american intellectuals']","['harlem renaissance', 'black arts movement', 'social movements in art', 'african american historians']",e,"{'african americans': 182, 'harlem renaissance': 1, 'african american arts': 5, 'african american intellectuals': 21}"
"sitting bull, 1831-1890","explores the life of the lakota leader, sitting bull, including the battles in which he fought, his surrender and death includes activities, sidebars, a map, and a chronology",lakota battle for homeland -- a lakota boy -- leader for his people -- struggles with white people -- lakota fight for their land -- lakota life changes,"['dakota indians', 'dakota indians', 'hunkpapa indians']","['indians of north america--wars--1866-1895', 'bull run, 2nd battle of, va, 1862']",e,"{'dakota indians': 40, 'hunkpapa indians': 54}"
dwight d eisenhower,"a biography of president dwight d eisenhower which features his efforts to contain communism and to avoid war in vietnam, as well as his involvement with mccarthyism and the desegregation of schools",containing communism -- avoiding war in vietnam -- mccarthyism and presidential silence -- school desegregation,['presidents'],"['vietnam war, 1961-1975', 'korean war, 1950-1953', 'propaganda, anti-communist']",e,{'presidents': 13}
japanese americans,"brief introduction to the history, heritage, culture, and customs of japanese americans",leaving home -- hard times -- starting over -- grace and beauty -- glossary -- timeline,['japanese americans'],"['japanese americans', 'japanese american farmers', 'japanese american']",e,{'japanese americans': 1}
traditional african american arts and activities,"a collection of activities focusing on cultural traditions related to african american history, including celebrations like kwanzaa and juneteenth, activities such as storytelling and hair braiding, and games such as mancala",celebrations -- traditions -- crafts -- games -- culture -- soul food and caribbean foods,"['african americans', 'african american arts', 'african americans', 'african american arts']","['african american dance', 'african american arts']",e,"{'african americans': 95, 'african american arts': 2}"
america in the 1950s,"outlines life in the united states in the 1950s, including the development of suburbia, advances in technology and entertainment, politics, the space race, and the cold war","the korean war -- a red scare haunts americans -- ""i like ike"" and ""i'm madly for adlai"" -- african americans seek racial justice -- the cold war escalates -- big changes come to the united states -- television takes center stage -- more entertainment -- a golden age of sports",['nineteen fifties'],"['korean war, 1950-1953', 'nineteen fifties', 'african american men in popular culture', 'cuban missile crisis, 1962']",e,{'nineteen fifties': 2}
