title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
the people of mexico,"provides a history of the people of mexico, from the olmecs, the first to leave a record of their culture, to the natives and mestizos, those of mixed-blood, who live in the cities and rural areas today","the olmecs -- the maya -- the aztecs -- mestizos, criollos, mulattos, and indigenous mexicans -- life in mexico today",['indians of mexico'],"['indians of mexico', 'national characteristics, mexican', 'aztecs']",f,{'indians of mexico': 1}
"paul revere, patriot","a biography of paul revere, who is best remembered for his dangerous ride to warn other american patriots that british troops were on the move at the start of the revolutionary war",growing up -- learning a trade -- the coming of war -- messenger for the revolution -- paul's midnight ride,['statesmen'],"[""shays' rebellion, 1786-1787"", ""soldiers' writings, american""]",f,{'statesmen': 64}
the spanish exploration of the southwest : the 16th-century journeys of cabeza de vaca and coronado through the desert lands of the american southwest,"discusses the sixteenth-century exploration of the american southwest by spanish adventurers, particularly the expeditions of alvar nunez cabeza de vaca and francisco coronado",the spanish empire grows -- rough seas abroad -- searching for fortune -- on the heels of cabeza de vaca -- rumors of treasure -- the return of coronado's expedition,"['explorers', 'explorers', 'spaniards']","['spanish american literature', 'missions, spanish', 'aztec art']",f,"{'explorers': 28, 'spaniards': 77}"
the jefferson memorial,"discusses the creation of the jefferson memorial in washington, dc, as well as the life of the man it honors and his importance in american history",a fitting tribute -- a notable career -- the politician -- the memorial -- words of jefferson -- chronology -- glossary,"['thomas jefferson memorial (washington, dc)']","['thomas jefferson memorial (washington, dc)', 'lincoln memorial (washington, dc)', 'washington monument (washington, dc)']",f,"{'thomas jefferson memorial (washington, dc)': 1}"
the liberty bell,"traces the history of the liberty bell, including information about the use of bells in colonial america, statistics about this particular bell, legends surrounding it, and its importance as an american symbol",a narrow escape -- to proclaim liberty -- the crack in the liberty bell -- facts about the liberty bell -- a symbol of freedom -- chronology -- glossary,['liberty bell'],"['liberty bell', 'statue of liberty (new york, ny)', 'statue of liberty (new york, ny) in art']",f,{'liberty bell': 1}
the lincoln memorial,"traces the history of the lincoln memorial, including how it was developed and constructed, people associated with it, and its importance as a symbol of freedom and equality for all americans",marian anderson -- a monument for lincoln -- a matchless tribute -- enshrined forever -- free at last -- chronology -- glossary,"['lincoln memorial (washington, dc)']","['lincoln memorial (washington, dc)', 'thomas jefferson memorial (washington, dc)']",f,"{'lincoln memorial (washington, dc)': 1}"
the washington monument,describes the events surrounding the decision to build a monument to president george washington and the complicated process of funding and building this structure,without parallel in the world -- the know-nothings -- the matchless obelisk -- lofty and enduring -- stone upon stone -- chronology -- glossary,"['washington monument (washington, dc)', 'washington monument (washington, dc)']","['washington monument (washington, dc)', 'national monuments', 'lincoln memorial (washington, dc)']",f,"{'washington monument (washington, dc)': 1}"
the white house,"the history of the white house, including the story of its construction, interesting and important facts and statistics, and its importance as an american symbol",perilous moments -- the best of blessings on this house -- a century of change -- a living museum of america -- near the president's door -- chronology -- glossary,['presidents'],"['lincoln memorial (washington, dc)', 'thomas jefferson memorial (washington, dc)', 'washington monument (washington, dc)']",f,{'presidents': 32}
plants on the trail with lewis and clark,"describes the journey of lewis and clark through the western united states, focusing on the plants they cataloged, their uses for food and medicine, and the plant lore of native american people","jefferson, lewis, and plants -- the importance of trees -- plants as food -- wildflowers and their uses -- the fate of lewis's specimens","['botany', 'plant collecting', 'natural history']",['plant remains (archaeology)'],f,"{'botany': 12, 'plant collecting': 31, 'natural history': 15}"
rosa parks : meet a civil rights hero,"a biography of a woman whose actions led to the desegregation of buses in montgomery, alabama, in the 1960s and who was an important figure in the early days of the civil rights movement",growing up in alabama -- learning about fairness -- working for change -- rosa parks stays seated -- rosa helps civil rights,"['african americans', 'african american civil rights workers', 'civil rights workers', 'segregation in transportation']","['montgomery bus boycott, montgomery, ala, 1955-1956', 'women civil rights workers']",f,"{'african americans': 81, 'african american civil rights workers': 5, 'civil rights workers': 4, 'segregation in transportation': 59}"
the white house,"a simple introduction to the white house, including its history, designer, construction, location, and importance as a symbol of the united states",white house fast facts -- american symbol of democracy -- a home for the president -- the contest -- president adams moves in -- changes to the white house -- rooms in the white house -- the white house today -- timeline -- hands on: plan a house,['presidents'],"['lincoln memorial (washington, dc)', 'washington monument (washington, dc)']",f,{'presidents': 21}
people of california,"examines the diversity of peoples who inhabit california, including ethnic groups and immigrants, and profiles such successful californians as kareem abdul jabbar, shirley temple, and ralph bunche",california: a diverse state -- population movements -- cultural groups in california -- california achievers,"['ethnology', 'minorities', 'immigrants', 'successful people']","['african-american families', 'african american pioneers']",f,"{'ethnology': 230, 'minorities': 19, 'immigrants': 42, 'successful people': 20}"
octaviano larrazolo,"presents a biography of octaviano larrazolo, governor of new mexico, and the first hispanic to serve in the united states senate",new mexico becomes a state -- new nations -- journeys -- responsibilities -- politics -- governor,"['governors', 'hispanic americans']","['national characteristics, mexican', 'mexican war, 1846-1848']",f,"{'governors': 12, 'hispanic americans': 28}"
