title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
civil war fantastic,a collection of short stories about the civil war by writers of science fiction,introduction / john helfers -- martial / nancy springer -- a place to stand / william h keith -- hex'em john / james h cobb -- gettysburg dreams / brendan dubois -- images / josepha sherman -- ghosts of honor / denise little -- boot hill / catherine asaro and mike resnick -- the three cigars / robert sheckley -- the general's bane / mike and sheila gilbert -- the federal spy and miz julia / karen haber -- stew / donald bingle -- loose upon the earth a daemon / tim waggoner -- surviving the elephant / lisa silverthorne -- the pluck of o'reilly / gary alan ruse -- across hickman's bridge to home / r davis -- news from the long mountains / gary a braunbeck and lucy snyder -- the last full measure / david bischoff -- burial detail / kristine kathryn rusch,"['short stories, american']","['short stories, american', 'civil-military relations', 'war and society', 'alternative histories (fiction), american']",c,"{'short stories, american': 1}"
the court,"describes court life during the renaissance, from about 1400 to 1600, explaining how various rulers governed and help shape european civilization",a variety of courts -- palaces and power -- courtly communities -- courtiers and princes -- ladies in a man's world -- childhood at court -- celebrations and spectacles -- troubled times,"['renaissance', 'courts and courtiers']","['courts and courtiers', 'philosophy, renaissance', 'literature, medieval']",c,"{'renaissance': 12, 'courts and courtiers': 1}"
from cloth to american flag,follows the making of an american flag from the weaving of thread into cloth to the completed banner flying in the wind,machines make cloth -- the cloth is colored -- strips are cut -- the stripes are sewn -- blue squares are cut -- stars are cut -- the stars are sewn -- workers sew the blue squares and stripes together -- the flags are wrapped -- american flags fly in the wind!,['flags'],['flags'],c,{'flags': 1}
the renaissance : an encyclopedia for students,"an encyclopedia of the renaissance with articles on various aspects of social, cultural, and political history such as literature, government, warfare, and technology, plus maps, charts, definitions, and chronology",vol 1 academics-cromwell -- vol 2 daily life-julius ii -- vol 3 kelper-princes and princedoms -- vol 4 printing and publishing-writing,['renaissance'],"['philosophy, renaissance', 'art, renaissance', 'literature, medieval']",c,{'renaissance': 4}
the life of a knight,"describes the duties and privileges of a medieval knight in warfare and in service to a lord, and explores aspects of daily life such as clothing, apprenticeship, heraldry, and obedience to the chivalric code",the middle ages -- becoming a knight -- a knight's armor -- weapons -- heraldry -- knights in battle -- the crusades -- military orders -- the samurai -- tournaments -- a time of chivalry -- knights at home -- famous warriors -- the end of an age,"['knights and knighthood', 'civilization, medieval']","['knights and knighthood', 'military history, medieval']",c,"{'knights and knighthood': 1, 'civilization, medieval': 12}"
the american flag,"explores the history of the american flag, including regulations regarding how it should be displayed and when it has been used to mark important events",a flag is born -- as the nation grew -- rules and regulations -- the flag in us history,['flags'],"['flags', 'alternative histories (fiction), american']",c,{'flags': 1}
you wouldn't want to be a medieval knight! : armor you'd rather not wear,"provides information on the training, traditions, and life of knights during the middle ages for a young boy who thinks that that is what he wants to be","glamorous knights -- do you have a rich, noble family? -- time to start training -- loyalty to your lord -- life in a castle -- get geared up -- armed and dangerous -- coping on crusade -- surviving a siege -- bravery in battle -- don't fall off your horse! -- so many ways to die","['knights and knighthood', 'civilization, medieval']",['knights and knighthood'],c,"{'knights and knighthood': 1, 'civilization, medieval': 18}"
"rome reborn [electronic resource] : the vatican library and renaissance culture : a library of congress exhibition, january 8-april 30, 1993","online version of an exhibition drawn from the collections of the vatican library and curated by anthony grafton features examples of manuscripts, rare books, maps, and fine prints",introduction to the exhibit -- vatican library -- archaelogy -- humanism -- mathematics -- music -- medicine -- nature -- orient to rome -- rome to china -- credits -- exhibition companion volume,"['renaissance', 'renaissance']","['classical antiquities', 'philosophy, renaissance']",c,{'renaissance': 10}
future sports,"an entertaining anthology of short fiction by some of speculative fiction's biggest names--including arthur c clarke, kim stanley robinson, michael swanwick, alastair reynolds, howard waldrop, jonathan lethem, ian mcdonald, and robert reed--journeys into the offbeat world of sports competition",the wind from the sun / arthur c clarke -- arthur sternbach brings the curveball to mars / kim stanley robinson -- man-mountain gentian / howard waldrop -- winning / ian mcdonald -- the dead / michael swanwick -- game of the century / robert reed -- streak / andrew weiner -- the holy stomper vs the alien barrel of death / r neube -- stroboscopic / alastair reynolds -- vanilla dunk / jonathan lethem,['sports stories'],"['sports stories', 'science fiction, english']",c,{'sports stories': 1}
sol's children,a collection of science fiction short stories that take place on and around the various planets of our own solar system,introduction / jean rabe -- old-boy network / timothy zahn -- mirrors / brian a hopkins -- in finnegan's wake / jack c haldeman ii -- ghosts of neptune / john helfers -- moments / kristine kathryn rusch -- 'roid / jeff crook -- the demons of jupter's moons / mike resnick and mark m stafford -- ringflow / tom dupree -- martian knights / stephen d sullivan [7 more not listed],"['science fiction, american', 'short stories']","['extraterrestrial beings in literature', 'extraterrestrial beings in popular culture', ""children's stories""]",c,"{'science fiction, american': 13, 'short stories': 23}"
friends and family,"what kind of friend are you? how do you get along with your siblings? how well do you get along with your family and friends? this book seeks to assist young readers through activities, quizzes and challenges to develop their relationships with family and friends","family -- friendship -- stuff to do with your friends -- getting along -- friends, family-- and fights -- helping -- keeping connected","['families', 'friendship in children', 'friendship']","['friendship in children', 'friendship', 'dysfunctional families']",c,"{'families': 4, 'friendship in children': 1, 'friendship': 2}"
navigating the badlands : thriving in the decade of radical transformation,"how to stay on top during this perilous new phase of global transformation the rollercoaster stock market, worker migration, an overhaul of the traditional methods of strategic planning-today's global business environment has undergone dramatic changes with more on the way using the metaphor of traveling through the badlands of the american west, navigating the badlands offers the principles, tools, transformative strategies, and essential understanding needed if executives and business leaders are to weather the rugged, global business landscape of the future mary o'hara-devereaux shows leaders and organizations how to stay on top during these difficult times, and reveals how to seize the opportunity to create new value from successful alliances, reach global markets, and find top talent navigating the badlands is filled with the strategies necessary to move forward successfully in the unforgiving business climate that lies ahead, explores the challenges of developing executive readiness and effective leadership, and describes nine organizational pains, new capabilities, and principles of transformation vital for doing business in the badlands the book provides powerful diagnostic and communication tools, short-term and long-term strategic support, and new collaborative suggestions for the journey in addition, navigating the badlands is filled with illustrative stories of success and failures from a wide variety of companies and organizational models mary o'hara-devereaux (san francisco, ca), ceo of global foresight, is an internationally recognized business forecaster and strategist and coauthor of globalwork (1-55542-602-6) she has consulted for numerous global players including chevron-texaco, coca-cola, motorola, and procter & gamble, as well as government agencies in the united states and china",making sense of the big picture -- weathering the badlands: global drivers of change -- lead the journey of your lifetime -- don't get lost in familiar territory -- weave the web: create a resilient organization -- avoid strategy tragedy -- engage people deeply -- create the corner store -- learn about china -- embrace global interdependence,"['twenty-first century', 'social change', 'civilization, modern', 'social institutions', 'information society', 'high technology', 'technological innovations', 'technology and civilization', 'science', 'globalization']","['executives', 'leadership']",c,"{'twenty-first century': 8, 'social change': 9, 'civilization, modern': 37, 'social institutions': 85, 'information society': 150, 'high technology': 140, 'technological innovations': 47, 'technology and civilization': 176, 'science': 757, 'globalization': 5}"
