title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
duke ellington,"examines the life and career of the jazz composer, bandleader, and pianist",early years -- harlem -- the cotton club -- on the road -- the swing era -- facing change -- ellington at newport -- the highest honor,['jazz musicians'],"['jazz musicians', 'african american jazz musicians']",m,{'jazz musicians': 1}
bessie smith,recounts the life of the famous blues singer who flourished during the 1920s,smith's early days -- the rise of her career -- at the top -- a style of her own -- the fall of her career -- a sad ending,"['singers', 'blues (music)']","['blues (music)', 'rhythm and blues musicians', 'blues-rock music']",m,"{'singers': 152, 'blues (music)': 1}"
the history of the blues,"a comprehensive look at the history of blues music, from its origins to the present time, including the musicians involved in creating that history",from african to african-american -- traditions in the new world -- down in the delta -- dockery's plantation and beyond -- ladies who hollered -- the kings eclipse the queens -- sacred or profane? -- at the crossroads -- piano blues -- blues goes electric,['blues (music)'],"['blues (music)', 'blues-rock music', 'blues (music) in art']",m,{'blues (music)': 1}
shakira,a biography of the colombian pop-rock singer-songwriter who released her first english language album in 2001,sensational shakira -- ready for the good times -- woman full of grace,['singers'],"['women in music', 'women singers', 'songs, portuguese']",m,{'singers': 34}
making a first recording,"describes the process of making a first recording, including the responsibilities of the band members, recording options, and the roles of recording studio professionals",the recording process -- preparing to record -- laying the tracks -- after the session -- words to know -- designing a cd cover,"['sound recording industry', 'music trade']","['sound recordings', 'sound recording industry']",m,"{'sound recording industry': 2, 'music trade': 47}"
equipping a band,"describes the steps involved in equipping a band, including choosing instruments, making purchasing decisions, and the roles of the band's support staff",what a rock band needs -- main rock instruments -- other equipment -- band support -- caring for a guitar,"['music trade', 'rock music']","['band musicians', 'band music', 'bands (music)']",m,"{'music trade': 143, 'rock music': 26}"
september 11 and the war on terrorism [microform] : reactions from south asian and southeast asian media,"collection of newspapers, periodicals, posters, monographs, and pamphlets from bangladesh, burma, india, and nepal, not currently microfilmed by the library of congress office, new delhi","reel 1: bengali, burmese, english, gujarati, hindi, malayalam, marathi, nepali, and telugu -- reel 2: urdu","['september 11 terrorist attacks, 2001', 'september 11 terrorist attacks, 2001', 'september 11 terrorist attacks, 2001', 'war on terrorism, 2001-2009', 'terrorism', 'terrorism']","['war on terrorism, 2001-2009', 'terrorism', 'september 11 terrorist attacks, 2001']",m,"{'september 11 terrorist attacks, 2001': 3, 'war on terrorism, 2001-2009': 1, 'terrorism': 2}"
agriculture in cdsp-ii project areas [microform],with reference to bangladesh; sponsored by various intergovernmental bodies and ngos,v 1 agro-ecosystems and productive potential of noakhali coastal chars -- v 2 agricultural productivity zones and potential agricultural technology,['agricultural innovations'],"['agricultural development projects', 'rural development']",m,{'agricultural innovations': 5}
char development and settlement project ii [microform],sponsored by various intergovernmental and international ngos,1 water management and crop production -- 2 productivity zones and technology targeting -- 3 agricultural extension -- 4 salinity,"['water use', 'agricultural development projects']","['agricultural development projects', 'rural development']",m,"{'water use': 18, 'agricultural development projects': 1}"
universities in crisis : report into the capacity of public universities to meet australia's higher education needs,universities in crisis: report into the capacity of public universities to meet australia's higher education needs,introduction -- public universities at a time of change -- the funding of higher education -- governance and regulation of universities -- quality and diversity of teaching -- the funding and management of research -- the commercial operations of universities -- participation in higher education -- staffing of public universities -- universities' contribution to regional development and exports -- government senators' report -- democrats' supplementary report,"['universities and colleges', 'universities and colleges', 'higher education and state']","['higher education and state', 'universities and colleges', 'education and state']",m,"{'universities and colleges': 2, 'higher education and state': 1}"
law books recommended for libraries [microform],reproduces the contents of the titles in the public domain that are listed in the association of american law schools' law books recommended for libraries,administrative law no 1-<55 > -- constitutional law no <101-120 > -- family law no 1-<51 > -- international law no <87-96 >,"['law', 'law']","['constitutional law', 'law']",m,{'law': 2}
the life and times of felix mendelssohn,a biography of the nineteenth-century german composer,reviving ancient music -- a family of geniuses -- a happy childhood -- out into the world -- music maker,['composers'],"['music and history', 'music and philosophy', 'jewish composers']",m,{'composers': 15}
the life and times of irving berlin,"a biography of the russian immigrant who came to america as a boy and became one of the most successful composers of popular songs, including ""white christmas"" and ""god bless america""",the song that united the united states -- coming to the new world -- first successes -- making it big -- white christmas -- out of fashion,['composers'],"['christmas music', 'music and history', 'holocaust, jewish (1939-1945), in music']",m,{'composers': 80}
the life and times of johannes brahms,"a biography of the nineteenth-century german composer of many works for individual instruments, voices, orchestras, and choirs, including ""wiegenlied,"" or ""cradle song,"" popularly known as ""brahms' lullaby""",high expectations -- playing the piano in poverty -- the first strides toward success -- in and out of love -- fame and the final years,['composers'],"['holocaust, jewish (1939-1945), in music', 'jewish composers']",m,{'composers': 39}
the life and times of john philip sousa,"a biography of the famous band leader and composer who was known as the march king includes sidebars on such topics as ragtime music, the civil war, and trapshooting",the young marine -- an all-american boy -- the march king -- the sousa band -- patriot,['composers'],"['rhythm and blues musicians', 'military music']",m,{'composers': 57}
